Company_Brand,Founded,HeadQuarter,Sector,Amount,Stage,Funding Year
Karbon Card,2019.0,Bangalore,FinTech,0.0,Unknown,2021
Factors.AI,2020.0,Bangalore,SaaS startup,2000000.0,Unknown,2021
Elevar,2017.0,Mumbai,Sports,2000000.0,Unknown,2021
Studio Sirah,2020.0,Bangalore,Computer Games,800000.0,Unknown,2021
OTO Capital,2018.0,Mumbai,FinTech,6000000.0,Unknown,2021
1Bridge,2016.0,Bangalore,Consumer Goods,2500000.0,Unknown,2021
Skeps,2018.0,Gurugram,FinTech,9500000.0,Unknown,2021
Curefoods,2020.0,Bangalore,Food & Beverages,13000000.0,Unknown,2021
TartanSense,2015.0,Bangalore,Information Technology,5000000.0,Unknown,2021
Bewakoof,2012.0,Mumbai,Apparel & Fashion,8000000.0,Unknown,2021
Kirana247,2018.0,New Delhi,Logistics & Supply Chain,1000000.0,Unknown,2021
FanPlay,2020.0,Computer Games,Computer Games,0.0,Unknown,2021
NeoDocs,2020.0,Mumbai,Healthtech,0.0,Unknown,2021
IsGoingOnline,2015.0,Cochin,Retail,200000.0,Unknown,2021
Camp K12,2010.0,Gurugram,EdTech,12000000.0,Unknown,2021
Elda Health,2020.0,Bangalore,Healthcare,1500000.0,Unknown,2021
Sporjo,2020.0,Mumbai,SportsTech,2000000.0,Unknown,2021
Advantage Club,2014.0,Mumbai,HRTech,1700000.0,Unknown,2021
SuperGaming,2017.0,Pune,Gaming,5500000.0,Unknown,2021
Ruptok,2020.0,New Delhi,FinTech,1000000.0,Unknown,2021
Curefoods,2020.0,Bangalore,Food & Beverages,13000000.0,Unknown,2021
TartanSense,2015.0,Bangalore,Information Technology,5000000.0,Series A to Series H,2021
Bewakoof,2012.0,Mumbai,Apparel & Fashion,8000000.0,Unknown,2021
Kirana247,2018.0,New Delhi,Logistics & Supply Chain,1000000.0,Early Stage,2021
FanPlay,2020.0,Computer Games,Computer Games,0.0,Unknown,2021
NeoDocs,2020.0,Mumbai,Healthtech,0.0,Early Stage,2021
IsGoingOnline,2015.0,Cochin,Retail,200000.0,Early Stage,2021
Camp K12,2010.0,Gurugram,EdTech,12000000.0,Series A to Series H,2021
Elda Health,2020.0,Bangalore,Healthcare,1500000.0,Early Stage,2021
Sporjo,2020.0,Mumbai,SportsTech,2000000.0,Early Stage,2021
Advantage Club,2014.0,Mumbai,HRTech,1700000.0,Unknown,2021
SuperGaming,2017.0,Pune,Gaming,5500000.0,Series A to Series H,2021
Ruptok,2020.0,New Delhi,FinTech,1000000.0,Unknown,2021
O’ Be Cocktails,2019.0,Bangalore,Wine & Spirits,400000.0,Unknown,2021
Zetwerk,2018.0,Bangalore,Mechanical & Industrial Engineering,150000000.0,Series A to Series H,2021
AppsForBharat,2020.0,Bangalore,Spiritual,4000000.0,Early Stage,2021
Imagimake,2011.0,Mumbai,Consumer Goods,0.0,Unknown,2021
Khatabook,2018.0,Bangalore,Financial Services,100000000.0,Series A to Series H,2021
Smytten,2015.0,Gurugram,Consumer Goods,6000000.0,Series A to Series H,2021
Syook,2016.0,Bangalore,Industrial Automation,1000000.0,Series A to Series H,2021
Akudo,2020.0,Bangalore,FinTech,0.0,Early Stage,2021
NOTO,2019.0,Mumbai,Consumer Goods,500000.0,Early Stage,2021
Lumiq,2013.0,Noida,Information Technology,2000000.0,Early Stage,2021
CommerceUp,2018.0,Gurugram,Information Technology,0.0,Early Stage,2021
Breathe Well-being,2015.0,Gurugram,Health,5500000.0,Series A to Series H,2021
Hike,2012.0,New Delhi,Information Technology,0.0,Unknown,2021
House of Kieraya,2013.0,Bangalore,Lifestyle,15000000.0,Unknown,2021
goEgoNetwork,2019.0,Pune,Automotive,2000000.0,Unknown,2021
Probus,2017.0,New Delhi,IoT,500000.0,Later Stage,2021
DrinkPrime,2016.0,Bangalore,Consumer Goods,1000000.0,Unknown,2021
Smart Express,,Mumbai,Logistics,10000000.0,Early Stage,2021
Smallcase,2015.0,Bangalore,FinTech,40000000.0,Series A to Series H,2021
SATYA MicroCapital,2017.0,New Delhi,Banking,10000000.0,Unknown,2021
Snack Amor,2014.0,Mumbai,Food & Beverages,0.0,Unknown,2021
Postman,2014.0,Bangalore,Computer software,225000000.0,Series A to Series H,2021
Hashnode,2016.0,Bangalore,Computer software,6700000.0,Series A to Series H,2021
RACEnergy,2018.0,Hyderabad,Automotive,1300000.0,Early Stage,2021
BharatPe,2018.0,New Delhi,FinTech,20000000.0,Later Stage,2021
Gyde,2019.0,Pune,Computer software,250000.0,Early Stage,2021
BatteryPool,2018.0,Pune,Automotive,0.0,Early Stage,2021
AgNext,2016.0,Chandigarh,AgriTech,21000000.0,Series A to Series H,2021
Xpresslane,2019.0,Bangalore,Tech startup,400000.0,Early Stage,2021
LoanKuber,2016.0,New Delhi,Digital mortgage,1200000.0,Early Stage,2021
OYO,2013.0,Gurugram,Hospitality,5000000.0,Series A to Series H,2021
Rapido,2015.0,Bangalore,Information Technology & Services,52000000.0,Unknown,2021
YPay,2017.0,Noida,FinTech,400000.0,Unknown,2021
SleepyCat,2017.0,Mumbai,Furniture,3800000.0,Unknown,2021
Ultrahuman,2020.0,Bangalore,Healthcare,17500000.0,Unknown,2021
UpScalio,2021.0,Gurugram,E-commerce,42000000.0,Unknown,2021
Yellow Class,2020.0,Gurugram,EdTech,6000000.0,Unknown,2021
Yojak,2019.0,Gurugram,B2B marketplace,3800000.0,Unknown,2021
CreatorStack,2019.0,Bangalore,Computer software,2000000.0,Unknown,2021
Expertrons,2019.0,Mumbai,EdTech,2300000.0,Unknown,2021
Rage Coffee,2018.0,New Delhi,Food & Beverages,5000000.0,Unknown,2021
Klub,2019.0,Bangalore,Financial Services,20000000.0,Unknown,2021
Navia Life Care,2016.0,New Delhi,Healtcare,1000000.0,Unknown,2021
1K Kirana Bazaar,2018.0,Gurugram,Retail,7000000.0,Unknown,2021
Zupee,2018.0,Gurugram,Gaming,30000000.0,Unknown,2021
Locale.ai,2019.0,Bangalore,Location Analytics,1000000.0,Unknown,2021
VerSe Innovation,2018.0,Bangalore,Media,450000000.0,Unknown,2021
MetroRide,2020.0,Bangalore,Transportation,0.0,Unknown,2021
Miko,2015.0,Mumbai,Consumer Electronics,28000000.0,Unknown,2021
Whiz League,2020.0,New Delhi,EdTech,300000.0,Unknown,2021
Hash,2020.0,New Delhi,Tobacco,3500000.0,Unknown,2021
Unacademy,2015.0,Bangalore,EdTech,0.0,Unknown,2021
Log 9 Materials,2014.0,Bangalore,Deeptech,8500000.0,Series A to Series H,2021
upGrad,2015.0,Mumbai,EdTech,25000000.0,Unknown,2021
FlashPrep,2020.0,Bangalore,EdTech,500000.0,Early Stage,2021
Kenko Health,2019.0,Mumbai,Insuretech,1700000.0,Early Stage,2021
Wiz Freight,2020.0,Chennai,Logistics & Supply Chain,3500000.0,Early Stage,2021
Credgenics,2018.0,New Delhi,Financial Services,25000000.0,Series A to Series H,2021
BlueLearn,2020.0,Goa,EdTech,400000.0,Early Stage,2021
NimbleBox.ai,2018.0,Chennai,MLOps platform,1000000.0,Early Stage,2021
Pickrr,2015.0,Gurugram,Logistics & Supply Chain,12000000.0,Series A to Series H,2021
Stellaris Venture Partners,2015.0,Bangalore,Venture Capital,225000000.0,Unknown,2021
Grip Invest,2020.0,Gurugram,Financial Services,3000000.0,Series A to Series H,2021
Heads Up For Tails,2008.0,New Delhi,Pet care,37000000.0,Series A to Series H,2021
Blue Tokai Coffee Roasters,2012.0,New Delhi,Food & Beverages,2000000.0,Early Stage,2021
Neeman,2017.0,Hyderabad,Consumer Goods,2000000.0,Series A to Series H,2021
BharatPe,2018.0,New Delhi,FinTech,370000000.0,Series A to Series H,2021
GoSats,2020.0,Bangalore,FinTech,700000.0,Early Stage,2021
StockGro,2020.0,Bangalore,FinTech,5000000.0,Early Stage,2021
Onsurity,2020.0,Bangalore,Healthcare,16000000.0,Series A to Series H,2021
Khabri,2017.0,Gurugram,Media,2000000.0,Early Stage,2021
Celcius,2020.0,Mumbai,Logistics,500000.0,Unknown,2021
AyuRythm,2017.0,Bangalore,Healthcare,0.0,Early Stage,2021
Enguru,2014.0,Bangalore,EdTech,0.0,Early Stage,2021
Rocket Skills,2020.0,Gurugram,EdTech,200000.0,Early Stage,2021
RenewBuy,2015.0,Gurugram,FinTech,10000000.0,Series A to Series H,2021
Faarms,2020.0,Bangalore,AgriTech,2000000.0,Early Stage,2021
UrbanMatrix Technologies,2019.0,Chennai,Drone,100000.0,Unknown,2021
Jupiter,2019.0,Mumbai,Banking,44000000.0,Series A to Series H,2021
Pixuate,2012.0,Bangalore,Deeptech,1000000.0,Early Stage,2021
Playo,2014.0,Bangalore,SportsTech,500000.0,Early Stage,2021
Toothsi,2018.0,Mumbai,Health,20000000.0,Series A to Series H,2021
Soothe Healthcare,2012.0,New Delhi,Consumer Goods,10000000.0,Series A to Series H,2021
Goodmeetings,2020.0,Bangalore,Computer software,1700000.0,Series A to Series H,2021
Apnaklub,2020.0,Bangalore,Wholesale,3500000.0,Early Stage,2021
ChefKart,2020.0,Gurugram,Consumer Goods,300000.0,Early Stage,2021
Fashinza,2020.0,Gurugram,Apparel & Fashion,20000000.0,Series A to Series H,2021
Fabheads,2015.0,Chennai,Industrial Automation,0.0,Early Stage,2021
QuickShift,2016.0,Pune,Logistics & Supply Chain,770000.0,Early Stage,2021
StackBOX,2016.0,Bangalore,Logistics & Supply Chain,1200000.0,Unknown,2021
MedPrime Technologies,2014.0,Thane,Healthcare,0.0,Early Stage,2021
infra.market,2016.0,Thane,Construction,125000000.0,Series A to Series H,2021
CollegeDekho,2015.0,Gurgaon,E-learning,35000000.0,Series A to Series H,2021
BOX8,2012.0,Mumbai,Food & Beverages,40000000.0,Unknown,2021
Simpl,2015.0,Bangalore,Consumer Services,40000000.0,Series A to Series H,2021
8i Ventures,2018.0,Mumbai,Venture Capital & Private Equity,50000000.0,Unknown,2021
PayGlocal,2021.0,Bangalore,Financial Services,4900000.0,Series A to Series H,2021
Curefit,2016.0,Bangalore,"Health, Wellness & Fitness",145000000.0,Unknown,2021
Pocket FM,2018.0,Bangalore,OTT,22000000.0,Series A to Series H,2021
CHARGE+ZONE,2018.0,Vadodara,Automotive,10000000.0,Unknown,2021
PlanetSpark,2017.0,Gurugram,Education Management,13000000.0,Series A to Series H,2021
LenDenClub,2015.0,Mumbai,Financial Services,10000000.0,Series A to Series H,2021
CometChat,2009.0,Mumbai,Computer Software,10000000.0,Series A to Series H,2021
AgroStar,2013.0,Pune,AgriTech,70000000.0,Series A to Series H,2021
Bizongo,2015.0,Mumbai,Information Technology & Services,100000000.0,Series A to Series H,2021
Probus Insurance,2002.0,Mumbai,Insurance,6700000.0,Unknown,2021
MoEngage,2014.0,Bangalore,Software Startup,30000000.0,Series A to Series H,2021
CloudSEK,2015.0,Bangalore,Computer & Network Security,7000000.0,Series A to Series H,2021
Exponent Energy,2020.0,Bangalore,Automotive,5000000.0,Early Stage,2021
Trinkerr,2021.0,Bangalore,Capital Markets,6600000.0,Series A to Series H,2021
Zorro,2021.0,Gurugram,Social network,32000000.0,Early Stage,2021
Ultraviolette,2021.0,Bangalore,Automotive,150000000.0,Series A to Series H,2021
NephroPlus,2009.0,Hyderabad,Hospital & Health Care,24000000.0,Series A to Series H,2021
Unremot,2020.0,Bangalore,Information Technology & Services,700000.0,Early Stage,2021
FanAnywhere,2021.0,Bangalore,Financial Services,0.0,Early Stage,2021
PingoLearn,2021.0,Pune,E-learning,200000.0,Unknown,2021
Spry,2021.0,Mumbai,Music,1500000.0,Early Stage,2021
Enmovil,2015.0,Hyderabad,Information Technology & Services,1300000.0,Early Stage,2021
ASQI Advisors,2019.0,Mumbai,Financial Services,1000000.0,Early Stage,2021
Insurance Samadhan,2018.0,New Delhi,Insurance,725000.0,Early Stage,2021
Evenflow Brands,2020.0,Mumbai,Consumer Goods,500000.0,Unknown,2021
MasterChow,2020.0,Food & Beverages,Hauz Khas,461000.0,Early Stage,2021
Fullife Healthcare,2009.0,Pharmaceuticals	#REF!,Primary Business is Development and Manufacturing of Novel Healthcare Products in Effervescent forms using imported propriety ingredients.,0.0,Unknown,2021
Trinkerr,2021.0,Bangalore,Capital Markets,6600000.0,Series A to Series H,2021
Zorro,2021.0,Gurugram,Social network,32000000.0,Early Stage,2021
Ultraviolette,2021.0,Bangalore,Automotive,150000000.0,Series A to Series H,2021
NephroPlus,2009.0,Hyderabad,Hospital & Health Care,24000000.0,Series A to Series H,2021
Unremot,2020.0,Bangalore,Information Technology & Services,700000.0,Early Stage,2021
FanAnywhere,2021.0,Bangalore,Financial Services,0.0,Early Stage,2021
PingoLearn,2021.0,Pune,E-learning,200000.0,Unknown,2021
Spry,2021.0,Mumbai,Music,1500000.0,Early Stage,2021
Enmovil,2015.0,Hyderabad,Information Technology & Services,1300000.0,Early Stage,2021
ASQI Advisors,2019.0,Mumbai,Financial Services,1000000.0,Early Stage,2021
Insurance Samadhan,2018.0,New Delhi,Insurance,725000.0,Early Stage,2021
Evenflow Brands,2020.0,Mumbai,Consumer Goods,500000.0,Unknown,2021
MasterChow,2020.0,Food & Beverages,Hauz Khas,461000.0,Early Stage,2021
Fullife Healthcare,2009.0,Pharmaceuticals	#REF!,Primary Business is Development and Manufacturing of Novel Healthcare Products in Effervescent forms using imported propriety ingredients.,0.0,Unknown,2021
MoEVing,2021.0,Gurugram	#REF!,MoEVing is India's only Electric Mobility focused Technology Platform with a vision to accelerate EV adoption in India.,0.0,Unknown,2021
Pristyn Care,2018.0,Gurugram,Hospital & Health Care,96000000.0,Series A to Series H,2021
Plix,2018.0,Mumbai,"Health, Wellness & Fitness",5000000.0,Series A to Series H,2021
Uni Cards,2020.0,Bangalore,Financial Services,70000000.0,Series A to Series H,2021
Practically,2018.0,Hyderabad,E-learning,5000000.0,Unknown,2021
Nestasia,2018.0,Kolkata,Retail,4000000.0,Series A to Series H,2021
Vedic Cosmeceuticals,2002.0,Noida,Cosmetics,32000000.0,Series A to Series H,2021
Juspay,2012.0,Bangalore,FinTech,60000000.0,Series A to Series H,2021
TranZact,2017.0,Mumbai,Information Technology & Services,7000000.0,Series A to Series H,2021
Atomberg,2012.0,Mumbai,Consumer Electronics,20000000.0,Unknown,2021
Ola,2010.0,Bangalore,Mobility,500000000.0,Unknown,2021
Mohalla Tech,2015.0,Bangalore,Social media,266000000.0,Series A to Series H,2021
Stack,2020.0,Bangalore,Financial Services,4500000.0,Early Stage,2021
PropReturns,2020.0,Mumbai,Real Estate,1200000.0,Unknown,2021
WeSkill,2020.0,Gurugram,E-learning,4000000.0,Early Stage,2021
Fitpage,2020.0,Mumbai,"Health, Wellness & Fitness",300000.0,Unknown,2021
ShopMyLooks,2021.0,Noida,Digital platform,200000.0,Unknown,2021
ByteLearn,2021.0,Noida,E-learning,9500000.0,Early Stage,2021
Dista,2017.0,Pune,Computer Software,1200000.0,Early Stage,2021
OfBusiness,2015.0,Gurugram,Financial Services,325000000.0,Unknown,2021
Bizongo,2015.0,Mumbai,B2B Ecommerce,100000000.0,Series A to Series H,2021
FRND,2019.0,Bangalore,Online Media,6500000.0,Series A to Series H,2021
Metadome,2017.0,Bangalore,Computer Software,4000000.0,Early Stage,2021
Keka HR,2014.0,Hyderabad,Information Technology & Services,1600000.0,Unknown,2021
The Gourmet Jar,2012.0,Noida,Food & Beverages,150000.0,Unknown,2021
Flo Mobility,2019.0,Bangalore,Industrial Automation,400000.0,Unknown,2021
Yodacart,2019.0,Thane,E-commerce,225000.0,Early Stage,2021
TheHouseMonk,2019.0,Bangalore,Real Estate,5000000.0,Unknown,2021
Zepto,2021.0,Bangalore,E-commerce,100000000.0,Unknown,2021
Sirona Hygiene,2015.0,New Delhi,"Health, Wellness & Fitness",10000000.0,Unknown,2021
Jumbotail,2015.0,Bangalore,B2B Ecommerce,85000000.0,Series A to Series H,2021
Captain Fresh,2019.0,Bangalore,Logistics & Supply Chain,40000000.0,Series A to Series H,2021
Deciwood,2018.0,New Delhi,Consumer Electronics,200000.0,Unknown,2021
Kohbee,2019.0,Bangalore,E-learning,235000.0,Early Stage,2021
Perfora,2021.0,Gurugram,Consumer Goods,260000.0,Early Stage,2021
Unbox Robotics,2019.0,Pune,Logistics & Supply Chain,7000000.0,Series A to Series H,2021
Ninety One,2015.0,Ahmedabad,Consumer Goods,30000000.0,Series A to Series H,2021
Gobillion,2020.0,New Delhi,Social commerce,2900000.0,Early Stage,2021
RIPPLR,2019.0,Bangalore,Logistics & Supply Chain,12000000.0,Early Stage,2021
SK Finance,1994.0,Jaipur,Financial Services,53000000.0,Series A to Series H,2021
Eggoz,2017.0,Gurugram,Food & Beverages,3500000.0,Series A to Series H,2021
Fabriclore,2016.0,Jaipur,Apparel & Fashion,700000.0,Early Stage,2021
Veefin,2010.0,Mumbai,Information Technology & Services,3000000.0,Unknown,2021
Verandah,2011.0,Mumbai,Apparel & Fashion,1000000.0,Early Stage,2021
Karkinos Healthcare,2020.0,Mumbai,Hospital & Health Care,0.0,Unknown,2021
OWO Technologies,2020.0,Gurugram,Food & Beverages,3000000.0,Early Stage,2021
EsportsXO,2020.0,Bangalore,Mobile Games,1100000.0,Early Stage,2021
Zorgers,2013.0,Mohali,Hospital & Health Care,0.0,Unknown,2021
BangDB,2015.0,Bangalore,Computer Software,0.0,Unknown,2021
Neobank Jupiter,2019.0,Mumbai,Banking,86000000.0,Series A to Series H,2021
Skippi Ice Pops,2021.0,Hyderabad,Food Production,130000.0,Unknown,2021
Glii,2020.0,Noida,Dating,10000.0,Early Stage,2021
GlobalBees,2021.0,New Delhi,E-commerce,111000000.0,Series A to Series H,2021
Mamaearth,2016.0,Gurugram,"Health, Wellness & Fitness",37000000.0,Unknown,2021
SecureNow,2011.0,Gurugram,Insurance,6000000.0,Series A to Series H,2021
Vendor Infra,2019.0,Gurugram,Construction,265000.0,Unknown,2021
Hakuna Matata,2006.0,Chennai,Information Technology & Services,1000000.0,Unknown,2021
OneCard,2019.0,Pune,Financial Services,76000000.0,Unknown,2021
Doubtnut,2016.0,Gurugram,EdTech,30000000.0,Series A to Series H,2021
Hubhopper,2015.0,New Delhi,Podcast,0.0,Unknown,2021
Infra.Market,2016.0,Thane,Construction,100000000.0,Series A to Series H,2021
Comofi Medtech,2017.0,Bangalore,HeathTech,200000.0,Unknown,2021
Battery Smart,2019.0,New Delhi,Battery,0.0,Early Stage,2021
Kutuki,2017.0,Bangalore,EdTech,2000000.0,Early Stage,2021
Onelife,2019.0,Mumbai,Healthcare,0.0,Unknown,2021
Eupheus,2017.0,New Delhi,EdTech,4000000.0,Series A to Series H,2021
KreditBee,2018.0,Bangalore,FinTech,75000000.0,Series A to Series H,2021
Pencil,2019.0,Mumbai,Content publishing,1000000.0,Early Stage,2021
Aisle,2014.0,Bangalore,Dating,0.0,Early Stage,2021
Marquee Equity,2016.0,Mumbai,FinTech,3800000.0,Unknown,2021
UptimeAI,2016.0,Bangalore,AI startup,1500000.0,Early Stage,2021
WizKlub,2018.0,Bangalore,EdTech,800000.0,Early Stage,2021
Zolve,2020.0,Bangalore,FinTech,15000000.0,Early Stage,2021
MediBuddy,2000.0,Bangalore,EdTech,3000000.0,Later Stage,2021
Pariksha,2015.0,Pune,EdTech,2000000.0,Early Stage,2021
Express Stores,2019.0,Gurugram,E-commerce,1000000.0,Early Stage,2021
Avataar Ventures,2019.0,Bangalore,FinTech,100000000.0,Unknown,2021
Zingbus,2019.0,Haryana,Transportation,0.0,Early Stage,2021
Phable,2017.0,Bangalore,HealthTech,12000000.0,Series A to Series H,2021
Codingal,2020.0,Bangalore,EdTech,0.0,Unknown,2021
Supply6,2018.0,Bangalore,Helathcare,100000.0,Early Stage,2021
Swajal,2015.0,Gurugram,Water purification,1600000.0,Early Stage,2021
BharatPe,2018.0,New Delhi,FinTech,100000000.0,Series A to Series H,2021
Filo,2020.0,New Delhi,EdTech,260000.0,Early Stage,2021
Method & Madness,2020.0,Mumbai,Real Estate,2000000.0,Early Stage,2021
EduFund,2020.0,Gujarat,FinTech,300000.0,Early Stage,2021
Pepperfry,2011.0,Mumbai,E-commerce,30000000.0,Later Stage,2021
Zingavita,2020.0,Chandigarh,HealthTech,400000.0,Unknown,2021
Hypd Store,2020.0,New Delhi,Content commerce,0.0,Early Stage,2021
VerSe Innovation,2007.0,Bangalore,Innovation Management,1000000000.0,Series A to Series H,2021
Supersourcing,2020.0,Indore,Software company,200000.0,Early Stage,2021
AutomataPi,2017.0,Powai,Automation,400000.0,Early Stage,2021
Newton School,2019.0,Bangalore,EdTech,5000000.0,Series A to Series H,2021
TenderCuts,2011.0,Chennai,Food Industry,15000000.0,Unknown,2021
Siply,2020.0,Bangalore,FinTech,1000000.0,Early Stage,2021
SarvaGram,2019.0,Mumbai,FinTech,10000000.0,Series A to Series H,2021
Unlu,2020.0,Gurugram,Celebrity Engagement,1000000.0,Early Stage,2021
GlobalFair,2020.0,Gurugram,Trading platform,2000000.0,Early Stage,2021
Eduvanz,2016.0,Mumbai,FinTech,10000000.0,Later Stage,2021
OwO,2020.0,Gurugram,E-commerce,200000.0,Unknown,2021
Progcap,2017.0,New Delhi,FinTech,1000000.0,Later Stage,2021
ABL Workspaces,2017.0,New Delhi,Hospitality,600000.0,Early Stage,2021
Nazara Technologies,2000.0,Mumbai,Gaming,10000000.0,Unknown,2021
Scentials,2018.0,Mumbai,Personal Care,6000000.0,Unknown,2021
SplashLearn,2018.0,Gurugram,EdTech,18000000.0,Series A to Series H,2021
Maya,2016.0,Bangalore,HealthTech,2200000.0,Early Stage,2021
GoTo,2020.0,Ghaziabad,Transportation,150000.0,Unknown,2021
MediBuddy,2000.0,Bangalore,HealthTech,40000000.0,Series A to Series H,2021
Zetwerk,2018.0,Bangalore,E-commerce,120000000.0,Series A to Series H,2021
Remedico,2017.0,Hyderabad,Healthcare,500000.0,Unknown,2021
PrepBytes,2019.0,Gurugram,EdTech,0.0,Unknown,2021
SATYA MicroCapital,2017.0,New Delhi,FinTech,20000000.0,Unknown,2021
YourPhysio,2020.0,Nagpur,HealthTech,350000.0,Early Stage,2021
Aviom Housing Finance,2016.0,New Delhi,FinTech,1000000.0,Later Stage,2021
Hemp Horizons,2017.0,Noida,Cannabis startup,200000.0,Early Stage,2021
MPL,2018.0,Bangalore,Gaming,95000000.0,Unknown,2021
Koo,2020.0,Bangalore,Blogging,4100000.0,Series A to Series H,2021
InnerHour,2016.0,Mumbai,Healthcare,5200000.0,Series A to Series H,2021
Origo,2010.0,Gurugram,AgriTech,10000000.0,Later Stage,2021
ExMyB,2018.0,Gurugram,Consulting,0.0,Early Stage,2021
Elucidata,2015.0,New Delhi,BioTechnology,5000000.0,Early Stage,2021
Saveo,2019.0,Bangalore,HealthTech,4000000.0,Early Stage,2021
Qin1,2019.0,Noida,EdTech,0.0,Early Stage,2021
DotPe,2019.0,Gurugram,FinTech,8000000.0,Early Stage,2021
Taskmo,2018.0,Bangalore,B2B Marketplace,1400000.0,Unknown,2021
MasterMentors,2019.0,West Bengal,EdTech,1500000.0,Unknown,2021
KIKO TV,2020.0,Mumbai,E-commerce,0.0,Early Stage,2021
Quali55Care,2018.0,Mumbai,Health care,0.0,Early Stage,2021
Ruptok,2020.0,New Delhi,FinTech,10000000.0,Unknown,2021
RevFin,2018.0,New Delhi,FinTech,0.0,Unknown,2021
SeeVC,2020.0,New Delhi,Tech Startup,1000000.0,Early Stage,2021
Junio,2020.0,New Delhi,EdTech,1000000.0,Unknown,2021
VenWiz,2020.0,Bangalore,B2B service,300000.0,Early Stage,2021
Vista Rooms,2015.0,Mumbai,Hospitality,1000000.0,Unknown,2021
Makers Hive,2018.0,Hyderabad,Tech Startup,9000000.0,Unknown,2021
Headfone,2017.0,Bangalore,Social audio,3000000.0,Early Stage,2021
Zouk,2016.0,Mumbai,Fashion and lifestyle,0.0,Early Stage,2021
MPL,2018.0,Bangalore,Gaming,5000000.0,Unknown,2021
GrowFix,2020.0,Bangalore,FinTech,2000000.0,Early Stage,2021
Bombay Shaving Company,2016.0,New Delhi,Fashion and lifestyle,6000000.0,Unknown,2021
Dunzo,2015.0,Bangalore,Delivery service,40000000.0,Series A to Series H,2021
BeyondSkool,2020.0,Mumbai,EdTech,2000000.0,Early Stage,2021
Mindler,2015.0,New Delhi,EdTech,1000000.0,Early Stage,2021
Fashinza,2020.0,Gurgaon,B2B Manufacturing,2600000.0,Early Stage,2021
BharatPe,2018.0,New Delhi,FinTech,6000000.0,Later Stage,2021
Turnip,2020.0,Bangalore,Gaming,1600000.0,Early Stage,2021
